ACCNUM	0.15H.IFN_1	0.5H.IFN_1	0.75H.IFN_1	1H.IFN_1	1.25H.IFN_1	1.5H.IFN_1	2.25H.IFN_1	2.75H.IFN_1	3H.IFN_1	3.5H.IFN_1	5H.IFN_1	5.5H.IFN_1	6H.IFN_1	6.5H.IFN_1	7H.IFN_1	8H.IFN_1	9H.IFN_1	10H.IFN_1	11H.IFN_1	12H.IFN_1	13H.IFN_1	14H.IFN_1
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
AF357427	3.47438097217728	3.24905377965303	3.11104026059717	3.69101518085167	3.05211715892901	3.47724775802419	3.89505993602506	3.28497107643408	4.06533089877801	3.31109510802276	3.34686853637899	4.36485472088558	3.31626889940026	4.33041205861909	3.12916338242994	4.43152140792163	3.26823301138054	3.35432924172624	4.86541990460955	3.16102085985595	3.37849759434526	3.24129021239195
NM_001039103	7.20133026178769	7.1531810899737	7.86891400981794	7.80441837028332	8.39420593521481	8.5037249394632	9.29049846099484	8.92405928980254	8.84275362539309	8.53954213039188	8.14234996705931	7.93632444842249	7.98592729370399	7.94427149125025	7.8749721944562	7.9566773802339	7.80688510760181	7.92678661560694	7.66078556377804	7.68464810244113	7.5196123980759	7.19191384167175
NM_001252639	6.17334177410704	6.39660493890419	5.41165680369446	6.99814270278936	5.52044495996804	6.51992338884114	6.41729287715736	6.90480043414477	6.17760676647804	6.91067566456524	6.44111593890813	6.78901198061777	5.96312071304251	6.96357870459008	6.32306863090681	6.6295324089929	6.57703695416021	6.05960828068017	7.63134268048352	5.97839431008263	6.96629824327618	7.46629507669788
M95574	9.82232666908017	10.6810737642428	9.91598878297756	11.2302633258254	9.80214733247988	10.763763248014	10.0538959045159	10.3360895523737	10.8286732644763	11.0350827059593	9.86068007979703	10.7582756164062	10.1042626402774	9.92511015882773	10.1926376588976	10.3064220040307	10.4061166727722	9.37808418995316	10.8849534246197	9.70417199330981	10.3862880239555	11.0804274360951
AF357427	3.47878256540713	3.23232108810406	3.13356473397453	3.67975879919883	3.05212503070498	3.45719236262057	3.91058247197489	3.29598401605136	3.91629435564438	3.309063689276	3.40631401549275	4.15040495742676	3.24316154821874	4.31203160584696	3.11576815179394	4.3665786318997	3.24928379787592	3.34826789712301	4.97129219968545	3.14446019343363	3.37256498149402	3.23875980121507
NM_001277149	7.75159346596113	6.96172543177718	7.74223178650475	6.22369648430022	7.82883813671125	7.39907497887806	8.00701454198769	8.06270159587025	7.39512134947763	7.34322414020394	7.97838168713855	6.62392473198064	7.60267411476674	7.14399983737953	7.49446582670248	7.38357438456337	7.18071638273978	8.18168073132795	6.49579527604774	8.00436766271282	6.90107477341506	6.56988295195119
NM_001199733	8.50094326176458	8.97464497360851	9.82335647828286	10.0149311127297	10.3928298419217	10.4376763564982	10.6975692057367	10.5022331844991	10.564721743126	10.1981084329786	9.89971919190773	9.78177853236859	9.78944930366126	9.78501878571922	9.72382929602157	9.71710529533976	9.7573242915212	10.0046489113411	9.4940135726656	9.65949808459801	9.47611171239751	8.99599771490094
NM_010477	8.56008607155962	7.83839309178779	8.45515818955381	7.61739545203515	8.61650248389202	8.37062569301012	9.39214827891227	9.04603496660574	9.01459581889436	9.00249328616481	9.12019344731087	8.41203229545327	8.84648707699241	8.60776298474052	8.70870388584513	8.86351762251109	8.88203182942081	9.93697417926091	8.12554922591631	9.47437746203393	8.92728076888074	7.83892081442199
NM_027869	8.97519213079002	9.16987346569613	9.98594963363445	10.1945648676048	10.8256386416128	10.7134241612566	10.6451716582539	10.3148453734045	10.3873635575767	9.78750808660009	9.68351670241294	9.60955480080213	9.59088895255383	9.47074646525776	9.4247442872599	9.77797902752854	9.44832323939092	9.76471400538393	9.51475656614773	9.46574272348412	9.26026096628204	9.08469863742733
NR_028552	5.19675917638235	4.16285677322809	4.63844105593594	4.06197621798062	5.23217512979257	4.45932231128057	5.56924389328732	5.19103283181025	5.18771431837453	5.03194444558888	5.77261198523751	4.26984180336985	5.35908838797149	4.90834737985394	4.83577157711678	5.28761865454428	4.03904927600366	4.78292511157762	4.20394608317923	5.32156532125345	4.87090004969667	4.51414093108503
NR_024202	12.2775494667926	12.8608083705049	12.830967120542	11.4268694951945	12.2325431156395	11.9904152312052	12.1633849021546	12.2147918264683	12.4244415095769	12.368681216932	12.1905997933122	11.8503522211441	12.9063559559313	12.505116860725	12.5881534547533	12.2229194166594	12.1838320562156	12.1599678353429	11.0206137718502	12.5482998197876	11.6815586068431	10.9222423070584
NM_001267724	9.5063946086859	9.62451928821748	10.4871943537449	10.7066366129302	11.1355353014233	11.0837975912598	11.4049058010836	11.1117712084727	11.0165669235414	10.5279928451449	10.2223425433046	10.2499665893175	10.057322192079	10.0279606052523	10.0083679397334	10.0888923130071	10.2350997660868	10.3083747960538	9.89596383347341	10.0227467296948	9.91588681936758	9.54734396345237
NR_004410	6.46865611189424	6.93822696653132	7.14485500301366	5.46768729532606	6.75089037306932	6.09644622869079	6.92570437443603	6.77468193586815	6.33073089535766	6.85770785122988	6.86862393400996	6.36215102399387	7.44193585490482	6.74966870003024	7.15886613784563	6.51405662889534	6.46624924373829	6.79050080368835	5.43385090404231	7.10702192075687	6.22371934227464	5.63104496646709
NM_178197	9.79541679346751	11.2396337720847	9.68413186297595	10.7381492192903	9.33290109055343	10.5750060293941	9.71203629363597	10.2871354782347	10.3280426645964	10.3459805127758	9.58163294411271	10.0368261972808	10.4928074251546	9.69546159063179	10.2498439366384	9.68301050253195	10.34754061729	9.45588098283303	10.3765248927444	10.0045016182347	10.1745119821546	10.6541757973415
NM_001033196	8.37052994732754	8.35159361649569	9.52216377369306	9.61796695333383	10.2447855667347	10.0182681578295	10.4653194718626	10.0117444164213	9.98573360272004	9.64347698242641	9.53995848945115	9.16240649302625	9.44770466051902	9.26019094451799	9.2546358149388	9.22663203704256	9.30117344645653	9.62888655933141	8.97034158242304	9.28771852568941	9.11037216376867	8.84239006672958
NM_001113556	5.02410870954523	5.12496143104482	5.77198088341753	6.45066133819956	6.56341967240949	6.49930460778962	6.33645667013816	5.95888691110146	5.73442830408988	4.81207992875481	5.12890591026381	4.70581235334181	4.93617878402405	5.52136905119624	5.20367720418084	5.46286722455384	5.69870222260733	5.3610134754743	5.18265467933406	5.33700431664369	5.17984580426158	5.7988374176411
NM_145209	9.23141213075524	9.68243018252225	11.0836781408474	10.738646364457	11.2746583282072	11.0644303702876	11.6062000528096	11.243141470754	11.1704978626052	11.1396447122895	10.8460050697197	10.614306900645	10.8092305903518	10.9319070482498	10.9052741250069	10.5903755687436	10.8728372320526	11.0749891956478	10.2174815902331	10.7527135089872	10.5907194857248	9.85015866874815
NM_011113	8.66848523521202	8.15370677626356	7.58580009282383	7.12696909619823	6.92870345061754	7.15515042396827	8.35240835378019	8.37728274471844	8.00527328349093	8.59504161420511	8.50531504302718	8.49890621782903	8.50790445301696	8.82667586958689	8.74087411477876	8.64763176883813	8.5491465332465	8.62591547535619	8.26337778599949	8.7102476213786	8.63636637446675	8.16443916724291
NR_030703	10.4690444920877	11.0765529943939	11.3102785119875	9.67242646121566	10.5439480017778	10.3859196839086	10.5508705617145	10.5848812150864	10.7384516016535	10.6661094614329	10.5042344579591	10.112819090913	11.3269132859113	10.934814658555	10.8219904503815	10.2230403459977	10.3681882257987	10.7576298901969	9.35890254701462	11.0035745952937	9.92577906864874	9.42836257389455
NM_145211	7.17426493949343	7.74423286988391	8.39908153201366	8.61389327843459	9.12406387057997	9.38846126078346	9.31637230568487	9.31193370190716	9.02346967167291	8.90888652089779	8.52405387685828	8.62133745636848	8.41001847967358	8.66184157105649	8.41496345263493	8.46722223241228	8.54006775584365	8.65781981520275	8.36613590641682	8.33409342192422	8.4853269902894	7.72919713765159
NM_001177352	10.4036084971063	10.3096627431168	11.3387488072193	11.6998649492501	11.4660071839267	11.2997816562327	11.8849363922233	11.3380393784007	10.9092649646095	10.8202742864971	10.3039317046714	10.2535353295239	10.1275471814847	10.5061227288921	10.5880420253697	10.4215828618524	10.3106965123132	10.4623667290846	10.6199032748336	10.3878693721825	10.5129753247898	10.3838710190914
NM_001271768	7.4956602696974	6.76151125910187	6.41393852077101	6.71551017062542	5.6980256078242	5.86926428400681	6.61153567438352	7.05421807241306	7.4362825222554	7.63740483951813	7.20683886094103	7.06365291437761	7.34394162713439	7.08397506313609	7.98821475197635	7.03377435305842	7.38841007659003	7.44434381370965	6.93476108589761	7.23787891823004	7.49287210220126	7.07572759991654
NM_001277149	8.19631554817792	7.27948158413589	8.353831615981	7.40076897530437	9.04827888966935	8.05306907274436	8.82666563355623	8.46251605723355	8.26887555384854	8.10077472417403	8.7058950126625	7.3342951068999	8.21618887305213	7.59375459827145	8.14645052574918	8.3116376374796	7.86855255210989	8.39593020081391	7.11570925064725	8.39464176690207	7.49317371522471	7.34040762777866
NM_007659	6.15707439403744	7.77398781336893	6.18108990475848	7.53738777938693	6.3606563729946	7.63421354956858	6.97344790281492	7.65048368501116	7.33631810738029	7.73920299489825	7.04022583129712	6.69549394662085	7.21390897421755	6.38591602286405	7.31277716334768	6.51555426089852	6.87793904015323	6.71175600530562	7.73900519445035	6.52948353246456	6.87384222418073	7.61208273003718
NM_011623	6.8376098963296	8.07554798380177	6.71132753436368	7.77342931206165	6.88145818312259	7.68462447287163	7.40426802793565	8.00702518384655	8.15871574307784	8.27309566957747	8.25925063039897	6.62006925746995	8.14224512373695	6.77696512861893	8.00239064940618	7.00955393662226	7.51664189362291	7.79562474841699	7.66628594502188	7.2647300444854	7.34969117366	7.95957034483393
NM_011095	9.52613731850222	9.66702433663946	9.38373519430102	9.62193804814912	9.007094780984	9.35882712353991	8.05318902885306	8.36054784657373	8.2262191467826	8.25384650146688	9.42233146075534	9.37773329750361	9.23564939356961	8.93185549997147	8.97793652543663	9.34961099703335	9.10590043190895	9.21092904438512	9.95697558686246	9.14743159348143	9.34029286416163	9.79950408043379
NM_001033207	8.8684321253912	8.70484276827738	9.05960729234365	9.14307371784396	9.72437018578974	10.1528488020638	10.889629930279	10.6506909798038	10.7444141735233	10.237632557012	10.0543592001453	9.87181758088689	10.0328475680824	9.94762785585428	9.96290223919921	9.7912053433271	9.67180233899693	9.87408790364142	9.51920713693975	9.62090912211339	9.50696821138803	9.31029342883047
NM_027320	8.97504287068138	8.79905836691673	10.1705615972956	9.99303131874837	10.4503738405738	10.5644753720971	10.9808751358077	10.7299825280791	10.6344340381542	10.4777797806131	10.0072633719079	10.0712852492698	10.0497700093118	10.1423905523585	9.94791294001289	9.90810550936609	10.0574004971778	10.1385211471115	9.51168303736096	9.9164129705651	9.70289040829107	9.04131726544563
NM_001024721	10.9926625967276	11.7141330400012	12.3890266260784	12.221400023422	12.6310711337881	12.4001129347173	12.2027903010882	11.7779378243886	11.9178307515736	11.5170037115735	11.6398459729842	11.4837042195902	11.36733694846	11.3240911327687	11.286734139861	11.6054032712676	11.4217822199845	11.8593920923933	11.2619241900253	11.2712515362938	11.2635238064029	11.035569356493
X14097	10.3557919124433	10.3114902879224	9.51730888767563	11.7422880620206	9.57201706633688	10.5541909755571	10.9709045753211	10.6669237404258	10.3608698685926	10.9062741550183	10.5890432728013	10.6431374494539	10.0235739918381	10.4455588919447	10.3689555260953	10.4483229635547	10.4305051959775	9.29408057943738	10.9069815977783	10.5558622207095	10.6517887591465	10.798796602717
NM_178752	9.3657306606113	9.22514366373318	8.12589377602329	9.09016336204883	7.99432731259817	8.80352120089748	8.90630398291833	9.48777095987472	9.27064657601899	9.58257485111828	9.32722337798133	9.80351084068495	9.36144939518204	9.57092076495056	9.3821602147062	9.47330501501551	9.51711184891918	9.32133272702821	10.1929933380267	9.36416602481909	9.93819101925391	10.2977252505791
NM_001013371	9.96778656452122	10.2382460655136	11.3726276027161	11.3320733785197	11.9422525133087	11.7527438809118	11.6696224222822	11.2784611242037	11.2230824162057	11.0038694153239	11.0492355090178	10.6156985186647	10.820607332053	10.7029005953268	10.7384883559644	10.6814912833716	10.6453463067268	10.9626414385362	10.4755732952474	10.610228863081	10.5997153329479	10.2583407288376
NM_001289521	8.60160369647558	7.96240631080588	8.47988922538513	9.55085199710131	9.98346028105706	9.92205106408566	9.80467549727272	9.36618780553045	9.27354693308922	8.77009545836183	8.95523233305554	8.64064902978617	8.74882307044566	8.62393909762218	8.78122281023708	8.61079061791577	8.55107440348151	8.7601764272739	8.71240150993628	8.48293167643051	8.65348031737919	8.79256616332555
NM_001008497	6.09674808511893	6.42348946596012	6.69514274186969	7.53489858643517	7.66753795514948	7.68010602250018	8.39843379050877	7.78445366975335	7.7800675017068	7.37304377431351	6.99156441964271	7.02575107429488	6.86365920331279	6.90512017985142	6.94193315266547	6.89189900705457	6.87299844486231	6.87466457836926	7.00794980101308	6.70609468361648	6.84354804012638	6.56683898328133
NM_133897	9.8419351414177	9.2833863518784	9.49490029410157	9.73946638553678	9.02539702037702	8.49336519232558	7.9571914070986	8.2675427706772	8.06876833416951	8.71642257803523	9.23227556363292	8.88455408687314	9.13624580087232	9.27631703342479	9.28127113670255	9.16359547758906	9.19635947658529	9.45986425018013	9.81624183736715	9.31025600349797	9.57175965476311	9.63533479002574
NM_001048207	8.24155648253339	8.06786949526435	8.81752326216915	9.4160825010992	9.46807162213319	9.6510127940189	10.1138541734564	9.58499831676626	9.27115530896875	9.21760630680929	8.6626781787241	8.35515807898215	8.61992149566212	8.60845238939019	8.83982918783865	8.4951072248106	8.67543072430902	8.77623894308518	8.78003547253418	8.76507871720508	8.54465601317071	8.45702492591429
XR_876125	9.27766807433213	9.81300559099522	10.5438139798593	10.2404280517716	10.6253443469132	10.6326561391364	10.6047628528427	10.0118809299941	10.1651502781474	9.61165742252051	9.53086636777664	9.30814044659012	9.69720648231379	9.41732641506976	9.47924193931015	9.517966205785	9.3766403261929	9.66986722121932	9.2411087144928	9.51307709954327	9.30153044818205	9.03583331419285
AY498738	9.5981837359988	10.5325292332233	8.67770950167569	10.407681605395	9.0314561962027	9.86028765984045	9.55380789338017	10.1537777370578	9.93110828207433	10.0857799373308	9.38307863319578	9.86365463225725	9.2690442763085	9.51718708492234	9.85352196819223	9.46006364296114	9.63614002529575	8.7243706611322	10.3775260649677	9.33445681998064	9.92286198926595	10.156847372469
NM_001290680	6.44205131902437	6.5655796367309	6.69547888357394	7.32615573676372	7.35683821207463	7.79723006419518	7.89169196600332	8.13060263092783	8.10862498393147	7.66883296944033	6.93645920473654	7.1073012531466	6.83246028202172	6.72642362969514	6.810162320482	6.67278728920912	6.83009341770619	6.82272666250358	6.92752839457271	6.69540804325121	6.72938075762353	6.58656886131928
NM_001039185	11.0131714633065	10.6520115693688	10.4923045849879	10.9603880003631	10.0629905665157	10.1408576268283	9.17684037660356	9.5317919513959	9.87592248069128	10.1818496125467	10.7735341002375	10.6266908377055	10.5536543413386	10.5165650196886	10.5054884085746	10.6326734628139	10.6341141745204	10.9654816907309	11.2468790331458	10.8332423637183	10.9149314855276	11.3293366736268
XM_011238892	9.45036839159012	8.9214822043099	9.05903768976639	9.9615336601555	9.33159476039145	9.0196719786578	10.1253842015809	10.368373741071	10.1497104467481	9.60086200976074	9.28035952226693	10.0147408056343	9.72181728859348	9.97333806357707	9.18365120620412	9.93993569147341	8.64284215339793	8.47651760696636	9.67652341179408	9.16451007601491	9.71713261809629	10.1045586089498
NM_001093764	9.53624444236439	9.03745265508079	8.85275976135709	9.10120328729316	8.5904299777569	8.19287356411074	7.44343046973655	7.54612099329597	8.30351737263925	8.54867251720756	9.14445221025259	8.97322374481555	8.69551114295948	8.58875687993459	8.77906193477001	8.45029228944321	8.85864612039894	8.86932983944866	9.19158483951863	8.77022584580932	9.09053144469084	9.60336399488724
NM_001290761	7.74332856098893	8.49817259624635	8.7615021023949	9.40342944228879	9.19074178710941	9.69250182222689	9.71159979895521	9.93515390223255	10.0590950668951	9.80645502468678	8.79713006852558	9.34313539319112	9.01207416629176	9.17688667937236	8.95128378717238	8.88107251472328	9.122800420209	8.92313777414372	8.89739358725475	8.79944269872372	8.82888798141598	8.50628604743865
NM_001033207	9.39443619977274	9.609015733895	10.5116191964732	10.5941786355833	11.3074855022384	11.3462052922781	11.5661755120242	11.3539197239367	11.3672790920079	10.9128686908706	10.8784427843304	10.657164279684	10.7911031780262	10.6385312665574	10.4760940971182	10.6341408289113	10.5838425326385	10.830407247813	10.6230479278758	10.4929596515159	10.2807058730286	10.1552947023858
NM_029077	9.59033550755355	9.10974008721264	10.8200725857225	10.3809705270325	11.2672410569153	10.8831137753432	11.2086657813069	10.8597354962339	10.7927078288243	10.5853260893717	10.5438135117755	9.97899906618566	10.5027214545977	10.398976390474	10.414008443162	10.1957375345472	10.4074030076539	10.8568121652697	9.82784846500747	10.4398656471905	10.0942984911101	9.54893490379349
NR_003967	10.6483588257457	10.8991176770722	11.6051243807418	11.4753135615453	12.0971888523809	11.6979697944693	11.7667418643358	11.3393977334303	11.1839598744468	10.3833801195942	11.2545490862337	10.8611646760336	10.8468368193456	10.8350404180843	10.5425432276208	11.2070681819194	10.7442415218218	10.7245594589415	10.7740201365725	10.5723979841878	10.4239953427775	10.4860709479455
NM_001113386	7.50986814064721	7.1887171794751	7.33938239995722	7.1474511472695	7.4700256775785	7.11310735827195	6.16508287050532	5.68285553282202	5.68285553282202	5.89590360868537	7.221697049885	6.78887744203323	6.97138522282915	6.32672541630866	6.57641036494663	6.56647978517831	6.74287898615247	6.89447610965033	6.77525734416684	6.65216218464528	6.85126309396068	6.84967065847252
NM_025650	9.6174505572062	9.05417833600666	8.23655752578715	9.95911508975254	8.66861053432336	9.21236877299616	9.39848884154382	10.1253285659813	9.54176483666658	10.1717899037664	9.3302426241052	10.3279239760113	9.4732429138114	10.0307828405846	10.111376039575	9.91855821073414	10.2817805677853	9.64853580774544	9.85850377268051	10.1464665922262	10.0621773998955	10.0862882459384
NM_030609	8.5808781530107	9.57848088092637	8.18655090214813	9.00971598499522	8.18600993949662	8.87443127760456	8.44042415628249	9.2533434564982	9.33783545218999	9.25671225263414	9.05356357381918	8.53930631572803	9.91190000802822	8.26409789354486	9.76371879068784	8.42500657421457	9.26595581052463	8.53677514650299	8.92939041769031	8.84253850645122	9.22653575186495	9.27827414370754
NM_001160378	7.22701557359819	8.26846564899402	8.92900510132211	8.133970920944	8.90393142756776	8.13599795388945	8.282865805139	7.72204143382406	7.59999800849545	7.4398865571195	8.12607916982485	7.5800446273266	7.74943219262851	7.29194809672637	7.54292553309531	7.95337446811235	7.66683372376204	8.01096680141625	7.11236391979048	7.71018126462252	7.43534546343951	7.12022147870393
NM_020600	10.1127967962103	10.4613581456634	10.3748042632707	9.0561689797807	9.8772940743072	9.68154271522711	10.0807933877367	9.97608430948465	10.0303501383944	10.2299328793808	9.86272310514477	9.66532146772541	10.3169768376599	10.2703274368352	10.3930805243591	9.86231110101125	10.2343062012284	9.94733564787199	8.76164192718288	10.3523779949109	9.50049184464352	8.5794177958451
NR_002905	8.54736983971859	10.0260653291645	9.46047840619839	8.61626143298696	8.76019722910168	8.98586862603991	8.77541447602059	9.16530820145412	9.23381404566365	8.97152248263208	8.56907452019158	8.42850221153371	9.42421282353194	8.95198904263944	8.86556358344098	8.72520008977254	8.42320772005892	8.31891855283768	8.15004239818869	8.80087528542315	8.26259077490876	7.89352748986622
NM_001164671	7.40660989451694	8.38291253003375	7.7458195065735	7.52429330013067	8.49183821855392	7.28232696365636	7.87219737867728	7.52914151548381	7.35932525739896	7.36449970395714	7.99953345590293	7.26118740753555	7.38968316711245	7.39476344581784	6.86413631297987	7.35233129599551	8.01952897228369	8.48002233597025	6.61241656532481	8.20643415430766	7.71629439154977	6.75343651904144
NM_026268	9.32560484972606	8.62009118378807	8.39439171665071	7.5230259397559	7.55470861331985	7.8506642037789	8.4519636881503	8.72310931155093	8.5959713564793	8.90575447557064	9.00968518104445	8.87218041092887	9.30746188947362	9.20289199359804	9.31504520593902	8.92211012326551	9.06587293847576	9.33651694683954	8.59132628804119	9.05732926793476	9.32329556373105	8.6672204590437
NM_019835	8.99297497345289	8.7504280973691	10.0778419595989	10.3302749520868	10.7296872472101	10.6523150144202	10.7773025716184	10.4995859986691	10.5351391105336	10.2318896297445	9.97312895359939	9.79980118748302	9.99119394201901	9.85642855743598	9.76440801290436	9.74804735123801	9.81648312173832	10.2423703080292	9.62414820639814	9.90994495878541	9.73425123871642	9.27309651966807
NR_029815	4.8026568013035	5.01268391544113	4.70919222749092	4.74378783429828	5.35068493152787	4.7350928497505	6.6127234364673	5.7973077837557	4.86948655709656	4.98937021188289	5.94337960781674	4.78719063524784	5.23056505331997	4.66264199869681	4.86287898467598	4.70938807974455	4.95503344359128	5.94971094544738	4.87755932727511	5.36145218907856	5.15053489529275	4.8961558545646
NM_028608	9.37072846603355	9.48224676357182	8.57805252747966	10.0739310765549	8.48470894432055	9.17087540332766	8.49809969314201	8.9535988986776	8.39084602676132	8.73785343227905	8.19278698007029	8.97950338289426	8.57567895543864	8.94120221093523	8.69199343345691	9.02123542213187	9.1925230590766	8.8011550600693	9.7137448991975	9.11656836687934	9.64271150805638	9.84115190687239
NM_020505	7.12636459695921	6.92357085236396	6.85274149144167	6.69076855183431	7.12241688207963	7.25851258122028	8.34776005286713	8.44180298780449	8.41581455498682	7.87607663413608	7.34833913932449	6.82606787593991	7.11450723211164	7.11299565581449	7.10110665776328	7.29263178241878	6.96956878903743	7.34482644960584	6.98032263160303	7.07872396541992	6.9383667823235	6.8239647259939
NM_008859	5.7003497883981	5.8083782150998	5.84803555894265	6.01803043785781	6.64605277203123	7.43082476110801	7.21230007173771	6.91105771836074	6.63923297328661	5.92523498922433	5.77711538259859	5.90894337933033	5.97093691011043	5.70029585868953	5.85655221364461	5.93703687897281	5.59878288582122	5.95399920243277	5.82729633923008	5.73813855666548	5.7424347517953	5.92465787224899
NM_011055	8.57563959919322	8.44781361456748	9.19763686798249	8.49811922262938	8.72776101662361	8.22754352290536	7.9695942667299	7.64584850090982	7.39138553152143	7.60446880685966	7.73324947906944	7.05801694705553	7.45349188657177	7.66830338545095	7.714819735954	7.54267861932316	7.53600460092667	8.26923813170357	7.59049678028587	7.65686415488483	7.69318232387712	7.83510480316457
NM_001167828	10.1423887691543	10.3790895700489	11.2877541512397	11.431842439475	12.2998109437698	11.971026375894	12.134886097123	11.9438562525181	12.11248959575	11.5784212251428	11.9563775076961	11.5078984056962	11.5792581870069	11.2977225361383	11.3511787759922	11.6276724597729	11.2082797367218	11.7312057737632	11.386520501574	11.2938570680096	11.0949228793359	11.0954089828821
NM_011505	5.4806233219985	5.48802328229141	5.08910474572392	6.57875412133657	5.55867704018762	6.35901564618061	5.92118074275805	6.06769645183472	5.42184858503588	5.62772172600054	5.20342657724307	5.85413992412674	5.26864354232639	5.07466511716061	5.604209884914	5.56863715991715	5.27045073018962	5.75034648794738	6.74733205370594	5.88569135553518	6.19466576572788	6.92610829617219
NR_102366	8.22011056367672	8.78082280944182	7.89336319207045	9.66769312246385	8.46617024489042	9.81358080428807	9.37994527237288	9.71028809745588	9.45823280409944	9.41814673468973	8.88217446562017	9.68199030940988	9.35301735708537	9.34543978143219	9.33322601432684	9.41112488524137	9.32142028745847	8.79970629216664	9.84941223125601	8.96443241796123	9.20931319296296	9.56294741472285
NM_172920	7.29865642674328	7.34516733779343	7.49331729747843	7.84328107560065	8.31224461886612	8.3144279354601	9.14639139187016	8.63101870602036	8.45513779937927	8.44251266142975	7.89016018746363	7.41259974882961	7.59035704689565	7.34818731630311	7.57045177943129	7.52328743801348	7.44096329020739	7.99599541504313	7.39454394224645	7.6597621031321	7.44281648105613	7.30734726393866
NM_001164336	8.0736102034183	8.25669579386489	8.77507489248863	9.29441440491645	9.21583946145212	9.70026033332673	9.93989256636497	9.48605741857537	9.39353862880006	9.26482525303989	8.56250645926938	8.46411798551362	8.58049110341789	8.62134593373887	8.53816007826227	8.51862607905264	8.50887053494804	8.77149037361714	8.48318288393379	8.41363073385415	8.50381295520649	8.10396687641974
M19909	10.3096710322058	10.2597434664778	10.0266203548338	11.1635655125711	9.31478603832754	10.7286203885939	11.4136702870327	11.0086201040365	10.942009107896	11.0219542225503	10.3617874064613	10.2537471294955	10.3466532298368	10.0561609662845	9.95600636622629	10.0236316786212	9.97524547111964	9.4486423235888	10.4240155165102	10.8699551597817	10.124887799449	10.4175321032058
NR_029771	8.70358935605472	9.08487508818753	9.65994881618054	10.2676238278277	10.270794716662	9.80907750109585	9.57939883616591	9.27258378982478	8.75435682893067	8.53195922358865	9.06712660478544	9.4689254241401	8.88991229377634	8.79685898637701	8.76745744809051	8.71414323318672	8.99146691884601	9.45661638916658	9.54543886885327	8.86276154912395	9.51118951650353	9.48526393652998
NR_040469	8.10810866741323	7.1866308615707	8.01153351729868	6.67621161723033	8.06969970250695	7.04588231728529	8.36372739237304	7.82492504845151	7.80997014903084	7.86088120420282	8.40765302907115	7.42797707540696	8.06451186605788	7.78307992401729	8.10538879972256	7.85755771224951	7.63899381009271	8.71941589350594	6.79346807166159	8.16052211112331	7.48482877935741	7.04287550789525
NM_001013376	9.42907816730343	9.50973241534635	8.85385961691744	10.48967176034	9.3803853316093	10.4026084708296	10.6888467356595	10.8319425320936	10.2760297809577	10.2844587193026	9.53310876255669	10.4309509511394	9.52819051365832	10.1248697980416	9.87472113041069	10.1681207650387	9.95544659567454	9.51834429354591	10.5876168458615	9.85011051382201	10.310088721851	10.6367987781972
NM_019643	9.37297282569744	9.90823032396773	10.6076084537518	10.3305159411578	10.7135392759605	10.6940435819414	10.6917893119497	10.1210575593547	10.2183539831496	9.74377545344532	9.64140942665385	9.45934349696941	9.78606794190022	9.52903406617865	9.60631442946748	9.59324455012364	9.47644682168312	9.76099334782294	9.36437412232841	9.64833234756578	9.41591703598261	9.15495679454881
